Datetime,Set_temp,Room_temp,Hvac_state,Fan_speed,Valve,Room_occupation,Window,Hvac_mode,Humidity,Outside_temp,Irradiation
2018-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.0,-2.7,0.0
2018-12-01 00:05:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,79.33,-2.73,0.0
2018-12-01 00:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,79.67,-2.77,0.0
2018-12-01 00:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,80.0,-2.8,0.0
2018-12-01 00:20:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,80.33,-2.83,0.0
2018-12-01 00:25:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,80.67,-2.87,0.0
2018-12-01 00:30:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,81.0,-2.9,0.0
2018-12-01 00:35:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,81.33,-2.93,0.0
2018-12-01 00:40:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,81.67,-2.97,0.0
2018-12-01 00:45:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.0,-3.0,0.0
2018-12-01 00:50:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.33,-3.03,0.0
2018-12-01 00:55:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.67,-3.07,0.0
2018-12-01 01:00:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.0,-3.1,0.0
2018-12-01 01:05:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.25,-3.12,0.0
2018-12-01 01:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.5,-3.13,0.0
2018-12-01 01:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.75,-3.15,0.0
2018-12-01 01:20:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.0,-3.17,0.0
2018-12-01 01:25:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.25,-3.18,0.0
2018-12-01 01:30:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,84.5,-3.2,0.0
2018-12-01 01:35:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,84.75,-3.22,0.0
2018-12-01 01:40:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,85.0,-3.23,0.0
2018-12-01 01:45:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,85.25,-3.25,0.0
2018-12-01 01:50:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.5,-3.27,0.0
2018-12-01 01:55:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.75,-3.28,0.0
2018-12-01 02:00:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,86.0,-3.3,0.0
2018-12-01 02:05:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.83,-3.25,0.0
2018-12-01 02:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.67,-3.2,0.0
2018-12-01 02:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.5,-3.15,0.0
2018-12-01 02:20:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.33,-3.1,0.0
2018-12-01 02:25:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.17,-3.05,0.0
2018-12-01 02:30:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,85.0,-3.0,0.0
2018-12-01 02:35:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.83,-2.95,0.0
2018-12-01 02:40:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.67,-2.9,0.0
2018-12-01 02:45:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.5,-2.85,0.0
2018-12-01 02:50:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.33,-2.8,0.0
2018-12-01 02:55:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.17,-2.75,0.0
2018-12-01 03:00:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,84.0,-2.7,0.0
2018-12-01 03:05:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.92,-2.68,0.0
2018-12-01 03:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.83,-2.65,0.0
2018-12-01 03:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.75,-2.62,0.0
2018-12-01 03:20:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.67,-2.6,0.0
2018-12-01 03:25:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.58,-2.58,0.0
2018-12-01 03:30:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.5,-2.55,0.0
2018-12-01 03:35:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,83.42,-2.52,0.0
2018-12-01 03:40:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,83.33,-2.5,0.0
2018-12-01 03:45:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,83.25,-2.48,0.0
2018-12-01 03:50:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,83.17,-2.45,0.0
2018-12-01 03:55:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,83.08,-2.42,0.0
2018-12-01 04:00:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,83.0,-2.4,0.0
2018-12-01 04:05:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,82.92,-2.41,0.0
2018-12-01 04:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.83,-2.42,0.0
2018-12-01 04:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.75,-2.42,0.0
2018-12-01 04:20:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.67,-2.43,0.0
2018-12-01 04:25:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.58,-2.44,0.0
2018-12-01 04:30:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.5,-2.45,0.0
2018-12-01 04:35:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.42,-2.46,0.0
2018-12-01 04:40:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.33,-2.47,0.0
2018-12-01 04:45:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.25,-2.48,0.0
2018-12-01 04:50:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.17,-2.48,0.0
2018-12-01 04:55:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.08,-2.49,0.0
2018-12-01 05:00:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.0,-2.5,0.0
2018-12-01 05:05:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.17,-2.52,0.0
2018-12-01 05:10:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.33,-2.53,0.0
2018-12-01 05:15:00,22.0,21.0,1.0,1.0,1.0,0.0,0.0,Heating,82.5,-2.55,0.0
2018-12-01 05:20:00,22.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,82.67,-2.57,0.0
2018-12-01 05:25:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,82.83,-2.58,0.0
2018-12-01 05:30:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.0,-2.6,0.0
2018-12-01 05:35:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.17,-2.62,0.0
2018-12-01 05:40:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.33,-2.63,0.0
2018-12-01 05:45:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.5,-2.65,0.0
2018-12-01 05:50:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.67,-2.67,0.0
2018-12-01 05:55:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,83.83,-2.68,0.0
2018-12-01 06:00:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.7,0.0
2018-12-01 06:05:00,23.0,21.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.69,0.08
2018-12-01 06:10:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.68,0.17
2018-12-01 06:15:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.68,0.25
2018-12-01 06:20:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.67,0.33
2018-12-01 06:25:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.66,0.42
2018-12-01 06:30:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.65,0.5
2018-12-01 06:35:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.64,0.58
2018-12-01 06:40:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.63,0.67
2018-12-01 06:45:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.62,0.75
2018-12-01 06:50:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.62,0.83
2018-12-01 06:55:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.61,0.92
2018-12-01 07:00:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.6,1.0
2018-12-01 07:05:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.57,1.75
2018-12-01 07:10:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.53,2.5
2018-12-01 07:15:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.5,3.25
2018-12-01 07:20:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.47,4.0
2018-12-01 07:25:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.43,4.75
2018-12-01 07:30:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.4,5.5
2018-12-01 07:35:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.37,6.25
2018-12-01 07:40:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.33,7.0
2018-12-01 07:45:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.3,7.75
2018-12-01 07:50:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.27,8.5
2018-12-01 07:55:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.23,9.25
2018-12-01 08:00:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,84.0,-2.2,10.0
2018-12-01 08:05:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.92,-2.18,11.67
2018-12-01 08:10:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.83,-2.17,13.33
2018-12-01 08:15:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.75,-2.15,15.0
2018-12-01 08:20:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.67,-2.13,16.67
2018-12-01 08:25:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.58,-2.12,18.33
2018-12-01 08:30:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.5,-2.1,20.0
2018-12-01 08:35:00,23.0,22.0,1.0,1.0,1.0,1.0,0.0,Heating,83.42,-2.08,21.67
2018-12-01 08:40:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,83.33,-2.07,23.33
2018-12-01 08:45:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,83.25,-2.05,25.0
2018-12-01 08:50:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,83.17,-2.03,26.67
2018-12-01 08:55:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,83.08,-2.02,28.33
2018-12-01 09:00:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,83.0,-2.0,30.0
2018-12-01 09:05:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.83,-1.93,32.75
2018-12-01 09:10:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.67,-1.87,35.5
2018-12-01 09:15:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.5,-1.8,38.25
2018-12-01 09:20:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.33,-1.73,41.0
2018-12-01 09:25:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.17,-1.67,43.75
2018-12-01 09:30:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,82.0,-1.6,46.5
2018-12-01 09:35:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.83,-1.53,49.25
2018-12-01 09:40:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.67,-1.47,52.0
2018-12-01 09:45:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.5,-1.4,54.75
2018-12-01 09:50:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.33,-1.33,57.5
2018-12-01 09:55:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.17,-1.27,60.25
2018-12-01 10:00:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,81.0,-1.2,63.0
2018-12-01 10:05:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,80.33,-1.1,64.67
2018-12-01 10:10:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,79.67,-1.0,66.33
2018-12-01 10:15:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,79.0,-0.9,68.0
2018-12-01 10:20:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,78.33,-0.8,69.67
2018-12-01 10:25:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,77.67,-0.7,71.33
2018-12-01 10:30:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,77.0,-0.6,73.0
2018-12-01 10:35:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,76.33,-0.5,74.67
2018-12-01 10:40:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,75.67,-0.4,76.33
2018-12-01 10:45:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,75.0,-0.3,78.0
2018-12-01 10:50:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,74.33,-0.2,79.67
2018-12-01 10:55:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,73.67,-0.1,81.33
2018-12-01 11:00:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,73.0,0.0,83.0
2018-12-01 11:05:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,72.33,0.1,80.67
2018-12-01 11:10:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,71.67,0.2,78.33
2018-12-01 11:15:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,71.0,0.3,76.0
2018-12-01 11:20:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,70.33,0.4,73.67
2018-12-01 11:25:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,69.67,0.5,71.33
2018-12-01 11:30:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,69.0,0.6,69.0
2018-12-01 11:35:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,68.33,0.7,66.67
2018-12-01 11:40:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,67.67,0.8,64.33
2018-12-01 11:45:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,67.0,0.9,62.0
2018-12-01 11:50:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,66.33,1.0,59.67
2018-12-01 11:55:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,65.67,1.1,57.33
2018-12-01 12:00:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,65.0,1.2,55.0
2018-12-01 12:05:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,65.25,1.21,53.25
2018-12-01 12:10:00,23.0,22.0,1.0,0.0,1.0,1.0,0.0,Heating,65.5,1.22,51.5
2018-12-01 12:15:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,65.75,1.23,49.75
2018-12-01 12:20:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,66.0,1.23,48.0
2018-12-01 12:25:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,66.25,1.24,46.25
2018-12-01 12:30:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,66.5,1.25,44.5
2018-12-01 12:35:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,66.75,1.26,42.75
2018-12-01 12:40:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,67.0,1.27,41.0
2018-12-01 12:45:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,67.25,1.27,39.25
2018-12-01 12:50:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,67.5,1.28,37.5
2018-12-01 12:55:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,67.75,1.29,35.75
2018-12-01 13:00:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.3,34.0
2018-12-01 13:05:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.29,33.08
2018-12-01 13:10:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.28,32.17
2018-12-01 13:15:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.27,31.25
2018-12-01 13:20:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.27,30.33
2018-12-01 13:25:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.26,29.42
2018-12-01 13:30:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.25,28.5
2018-12-01 13:35:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.24,27.58
2018-12-01 13:40:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.23,26.67
2018-12-01 13:45:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.23,25.75
2018-12-01 13:50:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.22,24.83
2018-12-01 13:55:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.21,23.92
2018-12-01 14:00:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.2,23.0
2018-12-01 14:05:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.22,21.83
2018-12-01 14:10:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.23,20.67
2018-12-01 14:15:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.25,19.5
2018-12-01 14:20:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.27,18.33
2018-12-01 14:25:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.28,17.17
2018-12-01 14:30:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.3,16.0
2018-12-01 14:35:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.32,14.83
2018-12-01 14:40:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.33,13.67
2018-12-01 14:45:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.35,12.5
2018-12-01 14:50:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.37,11.33
2018-12-01 14:55:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.38,10.17
2018-12-01 15:00:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.0,1.4,9.0
2018-12-01 15:05:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.25,1.38,8.25
2018-12-01 15:10:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.5,1.35,7.5
2018-12-01 15:15:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,68.75,1.32,6.75
2018-12-01 15:20:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,69.0,1.3,6.0
2018-12-01 15:25:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,69.25,1.27,5.25
2018-12-01 15:30:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,69.5,1.25,4.5
2018-12-01 15:35:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,69.75,1.23,3.75
2018-12-01 15:40:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,70.0,1.2,3.0
2018-12-01 15:45:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,70.25,1.18,2.25
2018-12-01 15:50:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,70.5,1.15,1.5
2018-12-01 15:55:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,70.75,1.12,0.75
2018-12-01 16:00:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,71.0,1.1,0.0
2018-12-01 16:05:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,71.08,1.09,0.0
2018-12-01 16:10:00,21.0,22.0,1.0,0.0,0.0,0.0,0.0,Heating,71.17,1.08,0.0
2018-12-01 16:15:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.25,1.08,0.0
2018-12-01 16:20:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.33,1.07,0.0
2018-12-01 16:25:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.42,1.06,0.0
2018-12-01 16:30:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.5,1.05,0.0
2018-12-01 16:35:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.58,1.04,0.0
2018-12-01 16:40:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.67,1.03,0.0
2018-12-01 16:45:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.75,1.02,0.0
2018-12-01 16:50:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.83,1.02,0.0
2018-12-01 16:55:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,71.92,1.01,0.0
2018-12-01 17:00:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,72.0,1.0,0.0
2018-12-01 17:05:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,72.33,0.98,0.0
2018-12-01 17:10:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,72.67,0.95,0.0
2018-12-01 17:15:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,73.0,0.92,0.0
2018-12-01 17:20:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,73.33,0.9,0.0
2018-12-01 17:25:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,73.67,0.88,0.0
2018-12-01 17:30:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,74.0,0.85,0.0
2018-12-01 17:35:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,74.33,0.82,0.0
2018-12-01 17:40:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,74.67,0.8,0.0
2018-12-01 17:45:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,75.0,0.77,0.0
2018-12-01 17:50:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,75.33,0.75,0.0
2018-12-01 17:55:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,75.67,0.72,0.0
2018-12-01 18:00:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.0,0.7,0.0
2018-12-01 18:05:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.08,0.72,0.0
2018-12-01 18:10:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.17,0.73,0.0
2018-12-01 18:15:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.25,0.75,0.0
2018-12-01 18:20:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.33,0.77,0.0
2018-12-01 18:25:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.42,0.78,0.0
2018-12-01 18:30:00,21.0,21.0,1.0,0.0,0.0,0.0,0.0,Heating,76.5,0.8,0.0
2018-12-01 18:35:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,76.58,0.82,0.0
2018-12-01 18:40:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,76.67,0.83,0.0
2018-12-01 18:45:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,76.75,0.85,0.0
2018-12-01 18:50:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,76.83,0.87,0.0
2018-12-01 18:55:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,76.92,0.88,0.0
2018-12-01 19:00:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,77.0,0.9,0.0
2018-12-01 19:05:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,77.33,0.86,0.0
2018-12-01 19:10:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,77.67,0.82,0.0
2018-12-01 19:15:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,78.0,0.78,0.0
2018-12-01 19:20:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,78.33,0.73,0.0
2018-12-01 19:25:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,78.67,0.69,0.0
2018-12-01 19:30:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,79.0,0.65,0.0
2018-12-01 19:35:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,79.33,0.61,0.0
2018-12-01 19:40:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,79.67,0.57,0.0
2018-12-01 19:45:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,80.0,0.52,0.0
2018-12-01 19:50:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,80.33,0.48,0.0
2018-12-01 19:55:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,80.67,0.44,0.0
2018-12-01 20:00:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,81.0,0.4,0.0
2018-12-01 20:05:00,21.0,21.0,1.0,0.0,1.0,0.0,0.0,Heating,81.08,0.36,0.0
